order_id,product_id,quantity,unit_price_usd
44075147,68080,1,141.29
44075147,57224,8,54.99
44086059,64833,1,418.99
44086059,77617,1,226.99
44086987,58241,15,203.99
44086987,33209,5,384.69
44086987,98451,22,1292.09
44086987,32091,2,81.39
44092794,15626,2,429.09
44092794,61311,1,160.19
44093937,10023,19,181.29
44094407,52648,1,195.89
44119199,25979,1,215.99
44119199,61093,1,240.99
44119199,44513,24,53.19
44119199,32511,12,62.59
44119199,35273,10,213.19
44119199,80625,2,690.09
44126633,19403,9,228.99
44145269,47437,20,898.99
44145269,95646,5,323.09
44149696,23364,15,143.99
44149696,57051,17,58.39
44149696,56178,1,1474.59
44158030,36209,1,189.99
44164448,20430,19,198.89
44172777,32511,19,62.59
44172777,37489,1,17.69
44192237,10023,10,181.29
44192237,11575,1,233.29
44192237,44513,11,53.19
44192237,17582,3,83.39
44205364,64279,2,126.39
44211589,95646,16,323.09
44211589,37489,5,17.69
44211832,46935,1,118.99
44211832,58781,1,290.99
44211832,87809,1,436.79
44211832,46421,1,185.89
44213114,41515,3,1273.69
44214237,37489,7,17.69
44214237,68080,17,141.29
44214237,44513,2,53.19
44214237,57874,1,234.09
44214237,32457,22,550.79
44214716,37490,1,159.99
44214716,81834,25,186.89
44215078,37489,1,17.69
44234401,48996,1,64.79
44242409,26270,4,749.99
44242409,92839,25,84.09
44242409,46421,22,185.89
44242409,15626,21,429.09
44242409,24242,10,116.99
44242591,75767,4,243.99
44257025,26270,5,749.99
44257025,97298,1,29.99
44257025,41515,1,1273.69
44257025,48869,21,901.09
44257025,20054,23,196.99
44262624,85076,17,893.99
44262624,79564,12,34.99
44275034,21508,24,97.89
44275034,20054,1,196.99
44275034,18398,7,283.19
44275044,96141,15,909.49
44279153,85076,5,893.99
44279153,77617,4,226.99
44292806,44513,6,53.19
44292806,15918,8,32.99
44292806,68723,17,96.89
44292806,57224,1,54.99
44292806,75767,1,243.99
44292806,22057,8,294.89
44295259,95646,25,323.09
44295259,58241,2,203.99
44306986,15578,6,78.69
44306986,57545,4,12.49
44306986,46421,5,185.89
44307687,22393,4,1060.09
44308665,20054,19,196.99
44308665,11575,22,233.29
44312501,77617,14,226.99
44312501,46421,2,185.89
44312501,48996,12,64.79
44328531,75767,2,243.99
44328531,95339,3,58.89
44328531,16086,2,36.99
44331798,20054,15,196.99
44362319,41515,1,1273.69
44362319,58241,1,203.99
44362319,57224,9,54.99
44362319,15918,6,32.99
44363307,61311,17,160.19
44363307,57874,3,234.09
44368533,37489,1,17.69
44368533,68479,4,46.29
44389579,11575,2,233.29
44389583,47632,5,168.29
44389583,85076,7,893.99
44389583,86854,3,207.99
44389583,11313,10,78.49
44389583,68479,20,46.29
44399939,46420,9,41.59
44419013,76830,6,210.09
44421059,56178,3,1474.59
44421059,33935,15,201.99
44427704,39417,4,192.59
44427704,34871,10,6.59
44427704,58241,9,203.99
44427704,11575,11,233.29
44427704,87809,23,436.79
44427704,85459,4,239.79
44428197,37490,2,159.99
44428197,37489,23,17.69
44428197,52648,23,195.89
44428197,97210,9,241.29
44428197,57224,24,54.99
44428197,64279,3,126.39
44428197,69218,4,184.09
44428197,22393,1,1060.09
44428443,92046,1,166.49
44440375,20054,16,196.99
44440375,15578,6,78.69
44440375,49147,15,352.19
44440375,19021,3,253.09
44440375,48510,23,68.99
44445819,72692,5,46.69
44445819,80349,21,203.59
44445819,26399,1,179.19
44450335,35273,4,213.19
44450335,15578,3,78.69
44450335,66578,7,268.19
44450335,58650,7,11.09
44461484,85973,2,177.59
44461484,23045,15,713.69
44464776,70801,21,215.99
44464776,86809,10,71.29
44464776,36262,1,233.99
44464776,77670,13,244.59
44466165,37489,4,17.69
44466165,87809,1,436.79
44466165,16353,1,105.99
44466165,84547,18,205.49
44466165,41345,3,812.29
44469019,11426,3,1071.19
44469019,37489,5,17.69
44469019,11575,9,233.29
44469019,11313,4,78.49
44469019,28650,7,96.69
44480936,10621,5,165.19
44480936,37489,16,17.69
44480936,77617,23,226.99
44486622,84547,2,205.49
44486622,29305,4,210.19
44486622,71645,1,403.99
44486622,86809,1,71.29
44486622,78853,7,26.29
44491332,37489,15,17.69
44499517,97298,11,29.99
44503736,66578,23,268.19
44503736,85973,13,177.59
44503736,57874,16,234.09
44503736,25536,8,208.09
44503736,15578,1,78.69
44505328,33935,1,201.99
44505328,57224,15,54.99
44507542,85973,1,177.59
44507542,47632,1,168.29
44508019,32457,5,550.79
44510384,58781,14,290.99
44510384,19409,8,67.99
44510384,26750,5,78.79
44510384,75767,22,243.99
44510384,77670,11,244.59
44513602,89133,1,292.19
44513602,47437,16,898.99
44516240,35273,17,213.19
44524513,85973,12,177.59
44533632,11313,1,78.49
44533632,61093,1,240.99
44533632,47632,1,168.29
44533632,36224,2,56.09
44535115,80978,25,280.69
44563703,23045,14,713.69
44563703,32457,6,550.79
44566311,19409,8,67.99
44566311,36209,19,189.99
44566311,41515,17,1273.69
44566311,68080,25,141.29
44566311,37742,1,193.59
44571081,64388,24,290.09
44571081,15578,1,78.69
44574404,15578,2,78.69
44574404,85459,21,239.79
44574404,44513,14,53.19
44574404,16353,2,105.99
44574404,85973,2,177.59
44583650,52648,23,195.89
44583650,12576,11,134.49
44591707,94514,1,254.99
44591707,16749,5,231.39
44591707,26245,1,107.79
44596554,45172,22,205.99
44600427,97210,18,241.29
44601936,87426,8,180.29
44606702,52648,4,195.89
44606702,36224,3,56.09
44606702,26270,21,749.99
44606702,14042,17,77.29
44607397,85973,1,177.59
44607397,35273,2,213.19
44607397,39417,1,192.59
44607397,52648,3,195.89
44607397,33606,9,285.99
44607397,73115,25,172.99
44618932,41515,1,1273.69
44618932,68080,1,141.29
44618932,26270,3,749.99
44618932,30041,3,112.09
44618932,85076,3,893.99
44632592,35273,22,213.19
44632592,89968,19,206.49
44634807,64388,11,290.09
44635161,76830,21,210.09
44640997,37489,22,17.69
44640997,86725,9,260.79
44640997,85973,22,177.59
44643142,46421,1,185.89
44643142,16353,2,105.99
44660941,47632,8,168.29
44660941,15578,22,78.69
44674182,61677,13,192.69
44674182,47632,12,168.29
44674182,72692,1,46.69
44674182,23364,4,143.99
44676027,48510,3,68.99
44691092,77670,1,244.59
44691092,25979,1,215.99
44707289,47174,2,390.69
44707289,52661,19,797.29
44707289,33606,15,285.99
44707289,80978,23,280.69
44707289,68479,12,46.29
44709276,46421,3,185.89
44709276,68723,5,96.89
44709276,64833,10,418.99
44709276,87574,7,130.19
44717860,83295,1,123.99
44717860,20054,20,196.99
44717860,20430,18,198.89
44717860,57874,12,234.09
44717860,63985,1,78.79
44723287,45172,7,205.99
44723287,77617,1,226.99
44723287,79564,1,34.99
44726834,46421,13,185.89
44738804,87809,1,436.79
44738804,12576,1,134.49
44738804,33935,17,201.99
44748421,62011,1,72.79
44760042,95339,17,58.89
44760042,22393,16,1060.09
44760042,47632,22,168.29
44761842,82638,1,22.99
44761842,57224,4,54.99
44765269,81834,9,186.89
44767606,61311,3,160.19
44769786,20054,11,196.99
44769786,77617,6,226.99
44780235,80625,14,690.09
44780235,61911,5,279.89
44797129,37489,5,17.69
44797129,68080,1,141.29
44797129,95523,2,82.19
44797129,96141,2,909.49
44797129,63985,2,78.79
44798915,58241,3,203.99
44830147,35798,23,82.99
44830147,20054,18,196.99
44830147,85076,19,893.99
44830147,64388,2,290.09
44830147,37489,19,17.69
44841035,16353,6,105.99
44842244,46421,4,185.89
44842244,26740,19,216.59
44842244,20430,4,198.89
44842244,47632,15,168.29
44842244,21508,21,97.89
44842244,87809,1,436.79
44856989,66578,1,268.19
44863732,27849,4,123.59
44883665,39417,7,192.59
44886955,15578,1,78.69
44886955,47437,13,898.99
44886955,80625,3,690.09
44890328,24242,7,116.99
44890328,27849,7,123.59
44890328,22393,14,1060.09
44890328,20054,2,196.99
44890328,94077,7,185.09
44894210,57545,1,12.49
44894210,37489,10,17.69
44899698,80978,10,280.69
44900628,32640,1,234.89
44903381,26740,8,216.59
44903381,16805,19,279.49
44903381,83295,8,123.99
44903381,14979,3,582.09
44919645,78853,16,26.29
44919645,80625,6,690.09
44925954,10621,8,165.19
44925954,24242,1,116.99
44925954,29892,1,44.09
44930312,54586,15,98.49
44930312,16749,21,231.39
44930312,72692,25,46.69
44930312,21230,7,90.79
44945554,75438,6,59.19
44950571,48510,6,68.99
44950571,83295,25,123.99
44950571,66452,8,169.99
44960943,77617,5,226.99
44960943,16353,1,105.99
44960943,46421,16,185.89
44960943,85459,6,239.79
44970888,81834,2,186.89
44970888,61311,24,160.19
44970888,87148,21,4.99
44970888,15578,2,78.69
44970888,46935,1,118.99
44970888,89968,8,206.49
44975866,66452,20,169.99
44975866,20054,21,196.99
44975866,54586,21,98.49
44975866,57874,2,234.09
44975866,77670,10,244.59
44975866,33209,5,384.69
44986137,16086,1,36.99
44996665,86809,23,71.29
45004325,26270,3,749.99
45004325,85973,9,177.59
45004325,68723,2,96.89
45012383,68723,1,96.89
45012383,32511,23,62.59
45012383,14109,1,225.49
45012383,58650,13,11.09
45027233,75721,1,174.59
45027233,26740,4,216.59
45027233,81834,14,186.89
45031928,47437,3,898.99
45031928,68080,19,141.29
45049150,29892,6,44.09
45049150,25536,3,208.09
45049150,37742,1,193.59
45056740,15918,6,32.99
45056740,99654,19,265.39
45056740,61311,4,160.19
45056740,57545,1,12.49
45067478,79564,15,34.99
45068460,90808,2,77.19
45068460,85459,20,239.79
45073454,15918,18,32.99
45073454,58650,6,11.09
45073454,35273,25,213.19
45073454,78853,1,26.29
45073454,68080,22,141.29
45073454,80625,5,690.09
45113500,81834,20,186.89
45113500,80349,6,203.59
45114242,81641,2,228.09
45114242,48510,6,68.99
45114242,87426,1,180.29
45114242,89968,2,206.49
45114242,54586,18,98.49
45114242,48869,3,901.09
45131680,57051,1,58.39
45131680,92898,23,1162.99
45131680,95646,4,323.09
45138340,47174,2,390.69
45138340,46421,2,185.89
45140516,80625,16,690.09
45143220,57051,4,58.39
45148323,77617,4,226.99
45151750,72911,6,382.29
45167425,61311,15,160.19
45167425,90808,1,77.19
45170813,19409,4,67.99
45176999,71645,18,403.99
45180286,84547,21,205.49
45218715,71487,4,1086.99
45218715,22393,5,1060.09
45221121,45172,6,205.99
45223522,64279,1,126.39
45223522,46421,1,185.89
45231902,10621,7,165.19
45232071,15626,15,429.09
45232071,80625,1,690.09
45232071,81834,1,186.89
45232071,59301,11,43.99
45233682,63985,1,78.79
45233682,32457,3,550.79
45234868,47632,1,168.29
45247497,78649,6,1059.49
45247497,24242,3,116.99
45247497,45172,4,205.99
45247497,57874,2,234.09
45252467,75721,1,174.59
45252467,94612,1,266.79
45256242,52111,1,173.99
45256242,16749,1,231.39
45256242,75767,24,243.99
45276409,26270,1,749.99
45276409,64388,10,290.09
45276409,10023,22,181.29
45283417,16086,20,36.99
45283417,20054,9,196.99
45292064,48289,13,85.59
45292064,68080,6,141.29
45296566,26740,22,216.59
45296566,45172,13,205.99
45302005,68080,4,141.29
45306767,95339,2,58.89
45306767,46935,4,118.99
45306767,46421,8,185.89
45323250,84547,1,205.49
45323250,81834,22,186.89
45323250,92839,1,84.09
45323250,94612,14,266.79
45323250,20074,3,1064.09
45323250,24242,4,116.99
45332258,17582,8,83.39
45332258,11811,21,250.49
45332258,76830,18,210.09
45332258,85973,12,177.59
45346272,34871,1,6.59
45346272,95646,20,323.09
45346272,41515,24,1273.69
45352206,75721,2,174.59
45352206,17582,17,83.39
45352206,86286,13,261.59
45356701,85076,15,893.99
45356701,57224,16,54.99
45360680,46421,1,185.89
45360680,71645,2,403.99
45362156,76830,11,210.09
45362156,79834,15,151.19
45365263,11575,1,233.29
45365263,33606,4,285.99
45367425,16805,7,279.49
45374517,75767,18,243.99
45374517,15918,12,32.99
45374517,22393,2,1060.09
45379229,81641,22,228.09
45379229,87789,21,294.99
45382621,25979,25,215.99
45382621,46499,1,299.49
45385284,72692,16,46.69
45391732,66452,13,169.99
45391732,47174,16,390.69
45400187,10621,19,165.19
45400187,87809,2,436.79
45400187,87148,12,4.99
45400302,39417,25,192.59
45404422,16353,12,105.99
45414114,48510,13,68.99
45426939,68723,11,96.89
45426939,85459,20,239.79
45426939,26740,14,216.59
45426939,84547,2,205.49
45426939,36591,11,162.99
45426939,46499,18,299.49
45427629,25979,7,215.99
45427629,92046,2,166.49
45427629,56178,14,1474.59
45427629,78853,21,26.29
45427629,15578,1,78.69
45427629,95339,21,58.89
45427629,15626,5,429.09
45427629,95646,6,323.09
45444664,57545,15,12.49
45446529,37489,3,17.69
45446529,20054,10,196.99
45446529,44513,1,53.19
45446529,87809,1,436.79
45446529,92046,21,166.49
45451026,52111,18,173.99
45469638,64388,12,290.09
45475034,77617,5,226.99
45475034,10023,1,181.29
45475034,57545,6,12.49
45479280,78853,7,26.29
45479280,85076,6,893.99
45479280,85973,1,177.59
45479280,47437,25,898.99
45479280,52111,1,173.99
45479280,86809,12,71.29
45511283,46421,18,185.89
45511283,54586,14,98.49
45511283,27849,2,123.59
45512106,10621,10,165.19
45512106,36591,9,162.99
45513268,48510,6,68.99
45535569,37490,19,159.99
45561769,52648,21,195.89
45571403,14920,25,249.99
45583300,29892,22,44.09
45589654,85076,17,893.99
45589654,95523,2,82.19
45601835,86809,2,71.29
45608128,44513,23,53.19
45617616,68723,19,96.89
45626999,12576,20,134.49
45631162,97298,11,29.99
45631162,39417,1,192.59
45631162,79564,1,34.99
45631162,81641,4,228.09
45633673,98451,2,1292.09
45643867,98451,12,1292.09
45643867,44331,2,121.79
45643867,32091,3,81.39
45658022,27600,9,1470.79
45666566,66452,6,169.99
45669213,13185,11,205.29
45669213,77617,9,226.99
45669213,72692,1,46.69
45669213,37489,3,17.69
45669213,25536,4,208.09
45676335,22393,1,1060.09
45676335,57051,22,58.39
45676335,14920,8,249.99
45676335,33935,23,201.99
45676335,95646,13,323.09
45677086,48335,13,111.49
45680851,41515,7,1273.69
45680851,80625,12,690.09
45680851,57224,2,54.99
45680851,16353,1,105.99
45680851,19021,18,253.09
45680851,23045,15,713.69
45681093,52648,2,195.89
45681093,47174,17,390.69
45681093,14979,11,582.09
45698576,17582,6,83.39
45698576,22393,12,1060.09
45698576,32457,16,550.79
45698576,64388,4,290.09
45698576,77670,1,244.59
45701771,25979,8,215.99
45701771,17582,20,83.39
45712611,90808,3,77.19
45712611,79564,8,34.99
45716453,59301,1,43.99
45716453,46935,17,118.99
45716453,37742,14,193.59
45716453,46499,18,299.49
45716453,58241,8,203.99
45724281,16086,24,36.99
45724281,19177,9,100.79
45724281,23045,14,713.69
45727662,16353,1,105.99
45727662,82664,2,269.69
45732675,79564,1,34.99
45732675,23045,5,713.69
45737015,16749,12,231.39
45746019,80349,6,203.59
45746019,45172,3,205.99
45746019,85076,8,893.99
45749840,15578,23,78.69
45749840,92839,18,84.09
45766833,50150,17,390.59
45766833,26740,5,216.59
45802661,85076,14,893.99
45806444,86854,2,207.99
45806444,22393,5,1060.09
45806444,94077,12,185.09
45806444,22057,2,294.89
45806444,71487,8,1086.99
45818340,16353,17,105.99
45820410,48869,1,901.09
45841812,21230,11,90.79
45841812,71227,1,166.29
45841812,20430,1,198.89
45849384,85076,11,893.99
45862244,66452,16,169.99
45869638,20054,25,196.99
45869638,71227,14,166.29
45869638,57224,20,54.99
45886568,87148,22,4.99
45902021,76061,1,229.99
45902021,59301,1,43.99
45902021,26270,1,749.99
45902021,66578,9,268.19
45902021,27057,3,353.39
45902021,97298,5,29.99
45902021,98451,3,1292.09
45925435,36224,7,56.09
45925435,85076,8,893.99
45925435,37490,15,159.99
45925435,46421,1,185.89
45941528,37489,1,17.69
45941528,26245,8,107.79
45941528,30919,1,135.79
45941528,15578,4,78.69
45944286,48869,5,901.09
45944286,19409,2,67.99
45944286,29892,1,44.09
45970278,85459,22,239.79
45970278,26270,19,749.99
45970278,15918,2,32.99
45970278,68080,3,141.29
45970278,11575,1,233.29
45970278,75721,15,174.59
45970278,61311,1,160.19
45984081,35798,18,82.99
45984081,95339,25,58.89
45984081,76830,1,210.09
45984081,32640,8,234.89
46005106,92839,24,84.09
46005106,16353,3,105.99
46005106,97298,24,29.99
46005106,90808,4,77.19
46005106,26270,24,749.99
46028295,69991,1,1268.79
46028295,52648,1,195.89
46028295,87148,2,4.99
46028295,32457,8,550.79
46028295,58650,14,11.09
46028295,80349,19,203.59
46037938,75721,5,174.59
46037938,54586,24,98.49
46037938,80625,2,690.09
46037938,36224,3,56.09
46047706,18070,15,277.99
46047706,10023,11,181.29
46048396,52661,1,797.29
46054448,36224,3,56.09
46060181,26270,4,749.99
46060181,52111,1,173.99
46064447,15578,19,78.69
46067365,35273,13,213.19
46086453,16749,19,231.39
46086453,57224,11,54.99
46096684,10621,2,165.19
46096684,15918,21,32.99
46096684,85973,7,177.59
46096684,89968,16,206.49
46101353,11575,1,233.29
46101353,66452,7,169.99
46108101,47437,22,898.99
46118357,71227,4,166.29
46125528,32511,2,62.59
46125528,85459,11,239.79
46125528,75438,1,59.19
46129341,95646,19,323.09
46137680,20054,1,196.99
46137680,77617,2,226.99
46137680,97298,9,29.99
46137680,78853,22,26.29
46137680,14042,15,77.29
46146689,26270,5,749.99
46146689,20430,21,198.89
46147592,56178,11,1474.59
46147592,22057,2,294.89
46153947,78853,5,26.29
46153947,85973,1,177.59
46160753,37742,13,193.59
46164151,57224,25,54.99
46164151,57545,24,12.49
46173714,86809,2,71.29
46173714,54586,5,98.49
46173714,39417,4,192.59
46173714,97210,13,241.29
46173714,25979,19,215.99
46173714,46421,23,185.89
46174826,68479,16,46.29
46176494,37489,5,17.69
46185575,33209,4,384.69
46185575,57874,9,234.09
46185575,37742,5,193.59
46185575,22057,15,294.89
46192709,85973,2,177.59
46192709,87148,19,4.99
46192709,25536,1,208.09
46192709,46835,1,112.29
46192709,24242,25,116.99
46192709,44115,3,1320.79
46192709,80625,20,690.09
46192709,25979,1,215.99
46219324,85973,16,177.59
46229919,32511,1,62.59
46237649,85973,9,177.59
46237649,25536,18,208.09
46238423,89133,1,292.19
46238423,71645,6,403.99
46238423,23045,17,713.69
46238423,92839,3,84.09
46238423,97298,14,29.99
46248241,58650,7,11.09
46248241,52648,1,195.89
46248241,95339,4,58.89
46248241,16749,19,231.39
46248241,69037,9,35.99
46248967,23045,18,713.69
46248967,19177,15,100.79
46248967,10023,1,181.29
46248967,32457,20,550.79
46248967,35273,1,213.19
46258311,77670,4,244.59
46258798,90808,9,77.19
46258798,46421,25,185.89
46264575,95646,1,323.09
46264575,20054,4,196.99
46264575,68723,4,96.89
46267450,87789,21,294.99
46267450,24242,20,116.99
46286639,57874,11,234.09
46286639,81834,23,186.89
46286639,53392,19,112.99
46306262,25979,3,215.99
46308861,13185,7,205.29
46308861,57224,1,54.99
46333097,54586,4,98.49
46333097,97210,7,241.29
46336012,36496,6,5.69
46339097,68080,4,141.29
46343979,57224,21,54.99
46343979,32457,4,550.79
46343979,77617,1,226.99
46343979,95646,16,323.09
46348015,95646,11,323.09
46353660,80625,23,690.09
46353660,20054,16,196.99
46355211,54586,11,98.49
46355211,61311,2,160.19
46355211,47632,1,168.29
46361373,19403,10,228.99
46361373,41345,18,812.29
46361373,36224,21,56.09
46361373,26740,18,216.59
46362507,81834,2,186.89
46362507,62011,1,72.79
46362507,51098,3,30.89
46374637,79834,24,151.19
46374637,46835,25,112.29
46417301,11313,16,78.49
46417301,25979,11,215.99
46419411,46935,3,118.99
46419411,66452,23,169.99
46419411,57224,3,54.99
46421359,39417,10,192.59
46421359,58241,4,203.99
46421359,45172,11,205.99
46421359,52648,1,195.89
46438855,48996,10,64.79
46438855,15918,2,32.99
46445611,15626,13,429.09
46445611,90808,8,77.19
46449526,15918,4,32.99
46449526,36224,1,56.09
46449526,92839,11,84.09
46449526,39417,1,192.59
46449526,32457,8,550.79
46457426,26740,1,216.59
46457426,19409,23,67.99
46457426,30919,1,135.79
46461665,15081,16,108.99
46461665,47632,1,168.29
46475740,66820,22,221.99
46476647,46935,1,118.99
46492955,85459,9,239.79
46501916,97210,3,241.29
46506264,61311,20,160.19
46506264,80625,21,690.09
46506264,81641,3,228.09
46506264,20054,21,196.99
46506264,39417,5,192.59
46511278,98451,6,1292.09
46511556,48606,2,391.49
46522154,20054,3,196.99
46534984,15578,3,78.69
46538911,78853,9,26.29
46538911,16353,3,105.99
46538911,54586,21,98.49
46538911,66578,9,268.19
46538911,57051,12,58.39
46540448,15578,9,78.69
46540448,57051,2,58.39
46543288,77617,13,226.99
46550492,62011,21,72.79
46550492,16353,8,105.99
46550492,63985,7,78.79
46550492,39417,4,192.59
46550492,37489,23,17.69
46550492,32511,13,62.59
46551016,54586,23,98.49
46551016,44513,15,53.19
46551016,79564,12,34.99
46556144,89968,1,206.49
46557946,61911,7,279.89
46568963,11313,1,78.49
46568963,45172,5,205.99
46568963,69037,9,35.99
46568963,94612,7,266.79
46568963,81834,11,186.89
46616589,34871,1,6.59
46616589,26750,9,78.79
46619084,37489,7,17.69
46647586,17582,7,83.39
46653280,26740,1,216.59
46653935,60647,16,264.09
46653935,10023,9,181.29
46683126,20074,18,1064.09
46683126,41039,13,218.69
46683126,58781,19,290.99
46687268,35273,1,213.19
46688209,39417,1,192.59
46696283,78853,2,26.29
46701236,46421,1,185.89
46701798,47632,3,168.29
46701798,32938,13,1148.89
46701798,78853,1,26.29
46736898,46421,15,185.89
46736898,86809,2,71.29
46777974,57874,6,234.09
46777974,46421,14,185.89
46777974,25536,3,208.09
46794193,27600,1,1470.79
46794193,21230,4,90.79
46794193,85076,19,893.99
46794193,28650,19,96.69
46794193,53392,11,112.99
46794193,24242,16,116.99
46806382,44513,4,53.19
46806382,16353,8,105.99
46806382,15578,20,78.69
46806382,21230,23,90.79
46809492,44115,23,1320.79
46829060,37742,3,193.59
46829060,79564,24,34.99
46829060,57051,1,58.39
46832664,41515,3,1273.69
46837992,46499,1,299.49
46837992,87789,10,294.99
46843714,81834,1,186.89
46843714,32457,1,550.79
46844526,57224,2,54.99
46844526,58650,7,11.09
46844526,64388,19,290.09
46846881,81834,1,186.89
46851818,95646,5,323.09
46855342,32091,9,81.39
46858261,37489,1,17.69
46859845,10023,13,181.29
46859845,27600,24,1470.79
46887079,94514,1,254.99
46887079,32511,4,62.59
46887079,64388,22,290.09
46903699,57874,6,234.09
46903699,15578,1,78.69
46903699,51181,22,184.29
46903699,77670,8,244.59
46909475,72911,7,382.29
46926804,35798,21,82.99
46926804,17576,23,214.09
46926804,47632,15,168.29
46926804,77670,19,244.59
46927785,33606,5,285.99
46927785,84482,1,223.49
46927785,14920,6,249.99
46938053,68723,1,96.89
46938053,85076,19,893.99
46938053,16353,12,105.99
46938053,89968,16,206.49
46972811,78853,2,26.29
46972811,20054,3,196.99
46972970,61311,14,160.19
46983963,71487,4,1086.99
46985684,84547,3,205.49
46985684,44115,13,1320.79
46995616,20074,23,1064.09
46995616,64279,5,126.39
46995616,11575,3,233.29
46995616,75438,8,59.19
47003537,47174,24,390.69
47025164,75438,8,59.19
47034609,80625,11,690.09
47034609,57224,3,54.99
47034609,20430,1,198.89
47034609,69218,1,184.09
47034609,80349,1,203.59
47048997,41515,22,1273.69
47048997,32640,7,234.89
47048997,37489,20,17.69
47048997,68479,8,46.29
47067659,57545,2,12.49
47067659,22057,25,294.89
47067659,77617,2,226.99
47067659,32640,2,234.89
47067659,73489,1,251.09
47073943,37742,1,193.59
47090364,37489,11,17.69
47122308,37489,10,17.69
47136288,12576,9,134.49
47136288,95646,21,323.09
47139128,87426,22,180.29
47139128,58781,21,290.99
47140622,60647,15,264.09
47140622,16353,21,105.99
47140629,57874,1,234.09
47140629,36591,9,162.99
47153309,12224,5,734.79
47153309,87574,15,130.19
47153309,90808,1,77.19
47154913,37742,5,193.59
47166218,77617,1,226.99
47177228,14979,4,582.09
47177228,10023,5,181.29
47177228,30919,3,135.79
47177228,37489,4,17.69
47177228,64388,21,290.09
47177228,78649,7,1059.49
47184040,22057,2,294.89
47184040,36224,1,56.09
47186392,35798,10,82.99
47186910,80349,2,203.59
47199300,97210,2,241.29
47205857,19021,23,253.09
47210349,71645,1,403.99
47210349,15918,14,32.99
47224636,25536,20,208.09
47224636,13185,8,205.29
47224636,85076,5,893.99
47224874,69991,20,1268.79
47224874,87574,1,130.19
47224874,11426,1,1071.19
47229047,46935,11,118.99
47229647,33606,9,285.99
47229647,32457,1,550.79
47229647,16236,3,4.99
47251405,16086,22,36.99
47251405,48996,1,64.79
47253720,10621,1,165.19
47269696,35273,2,213.19
47269696,75721,19,174.59
47269696,66452,13,169.99
47269696,80978,6,280.69
47269696,15081,16,108.99
47273567,20430,25,198.89
47273567,26270,8,749.99
47273567,39417,1,192.59
47273567,98451,8,1292.09
47273567,36224,1,56.09
47274137,52111,4,173.99
47274137,61311,1,160.19
47274137,26270,11,749.99
47274137,72692,3,46.69
47274137,95646,1,323.09
47280355,98451,1,1292.09
47280355,11453,7,1304.19
47289454,79564,3,34.99
47289454,68723,8,96.89
47289454,72911,6,382.29
47299080,68723,10,96.89
47310530,16749,5,231.39
47313598,97298,1,29.99
47313598,66452,17,169.99
47334340,89968,22,206.49
47334340,57224,7,54.99
47335099,16086,11,36.99
47335621,90808,24,77.19
47340288,99654,11,265.39
47340288,68080,10,141.29
47340288,64388,11,290.09
47340288,58650,2,11.09
47361628,35798,15,82.99
47361628,47632,20,168.29
47367057,52648,2,195.89
47367271,46421,17,185.89
47385000,32091,5,81.39
47385000,22393,13,1060.09
47385000,36496,1,5.69
47385000,84547,7,205.49
47385000,21508,17,97.89
47385000,52648,3,195.89
47394015,46421,5,185.89
47394015,69037,1,35.99
47401201,15918,10,32.99
47405562,36224,17,56.09
47419189,27849,1,123.59
47419189,77670,22,244.59
47423783,90808,1,77.19
47423783,15578,1,78.69
47428486,64388,1,290.09
47442153,94612,1,266.79
47445884,12377,1,175.59
47446462,87148,10,4.99
47446462,11575,4,233.29
47446462,71645,1,403.99
47446462,78853,10,26.29
47446462,25979,4,215.99
47446462,26270,3,749.99
47446462,64279,3,126.39
47446462,63748,25,91.19
47447481,47437,1,898.99
47453050,85076,7,893.99
47453050,62011,1,72.79
47453050,89968,3,206.49
47461393,96141,1,909.49
47464374,62011,9,72.79
47464374,27849,1,123.59
47464374,33344,1,1109.59
47465267,34871,4,6.59
47465267,64388,17,290.09
47465267,79564,1,34.99
47465267,94514,14,254.99
47465267,11313,3,78.49
47465267,89968,19,206.49
47465971,86286,19,261.59
47465971,14109,1,225.49
47475961,92839,17,84.09
47475961,23045,6,713.69
47475961,32640,9,234.89
47475961,12576,1,134.49
47475961,20054,6,196.99
47475961,36262,7,233.99
47476093,78853,23,26.29
47476093,58650,4,11.09
47480585,57224,1,54.99
47480585,61677,19,192.69
47480585,29892,13,44.09
47480585,36496,17,5.69
47480585,48869,1,901.09
47480585,72692,3,46.69
47502854,15578,11,78.69
47521858,98451,3,1292.09
47521858,90808,5,77.19
47524147,37489,1,17.69
47524147,94612,1,266.79
47524147,75767,2,243.99
47524147,97210,6,241.29
47524147,95523,15,82.19
47524528,17582,8,83.39
47537270,20054,7,196.99
47537270,27600,19,1470.79
47537270,16749,17,231.39
47537270,15626,1,429.09
47537270,33209,1,384.69
47537270,68080,7,141.29
47537430,69991,1,1268.79
47537430,26270,7,749.99
47537430,85076,4,893.99
47537430,87809,13,436.79
47537430,15918,20,32.99
47537430,22057,20,294.89
47538595,68723,2,96.89
47538595,44513,7,53.19
47538595,82638,1,22.99
47577999,48510,6,68.99
47577999,36496,4,5.69
47577999,37742,10,193.59
47577999,36209,7,189.99
47577999,86809,6,71.29
47584832,64279,11,126.39
47584832,20054,18,196.99
47591647,77670,13,244.59
47591647,80625,14,690.09
47591647,36496,12,5.69
47592715,74326,11,212.99
47592715,32511,19,62.59
47592715,47174,15,390.69
